,trail_id,name,area_name,state_name,popularity,length,elevation_gain,difficulty_rating,visitor_usage,avg_rating,num_reviews,latitude,longitude,loop,out and back,point to point,backpacking,hot-springs,partially-paved,waterfall,canoeing,bike-touring,walking,snowboarding,camping,city-walk,kids,river,rails-trails,beach,surfing,road-biking,snowshoeing,skiing,horseback-riding,trail-running,wild-flowers,fishing,views,fly-fishing,cave,cross-country-skiing,sea-kayaking,hiking,historic-site,birding,whitewater-kayaking,off-road-driving,ada,paved,scenic-driving,lake,paddle-sports,wildlife,strollers,nature-trips,dogs-leash,dogs,mountain-biking,dogs-no,rock-climbing,forest,ice-climbing
1049,10314923,Beaver Ponds,Rocky Mountain National Park,Colorado,0.10702658500240479,0.0069866342648845685,0.002411470779926135,0.0,0.3333333333333333,0.9,0.005124263387138099,40.35619,-105.61569,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
1050,10028396,East Portal Trailhead: Wind River and Glacier Basin Loop,Rocky Mountain National Park,Colorado,0.10592759170390048,0.018529769137302553,0.020095589832717795,0.3333333333333333,0.3333333333333333,0.8,0.012554445298488343,40.32831,-105.57836,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0
1051,10002944,Onahu Creek Trail,Rocky Mountain National Park,Colorado,0.10482032641282679,0.02430133657351154,0.02872039973930046,0.0,0.0,0.8,0.015116576992057392,40.30735,-105.84128,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0
1052,10038098,Eugenia Mine,Rocky Mountain National Park,Colorado,0.10476833103096207,0.011543134872417982,0.01509884857701499,0.3333333333333333,0.3333333333333333,0.8,0.009479887266205482,40.27212,-105.55687,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
1053,10236179,Upper Sand Creek Lake Trail,Great Sand Dunes National Park and Preserve,Colorado,0.10460761803247111,0.02247873633049818,0.04268955029328699,1.0,0.0,0.9,0.004355623879067384,37.92438,-105.48759,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1054,10039066,Mesa Verde National Park Scenic Drive,Mesa Verde National Park,Colorado,0.10454853237126122,0.04556500607533414,0.05687595046708668,0.0,0.3333333333333333,0.9,0.010760953112990008,37.34014,-108.41197,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
1055,10264641,Warner Route,Black Canyon of the Gunnison National Park,Colorado,0.10330300663295632,0.01275820170109356,0.06591353465131436,1.0,0.3333333333333333,0.9,0.006661542403279528,38.56246,-107.742,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0
1056,10031837,Mill Creek Basin Trail to Bierstadt Lake,Rocky Mountain National Park,Colorado,0.10274523799113477,0.01883353584447145,0.027351727134477515,0.3333333333333333,0.3333333333333333,0.8,0.007686395080707148,40.3417,-105.60526,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0
1057,10274038,Mount Lady Washington and Chasm Lake,Rocky Mountain National Park,Colorado,0.1026057958306794,0.030072904009720534,0.08694329784922877,0.6666666666666666,0.3333333333333333,0.9,0.003330771201639764,40.27134,-105.55557,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0
1058,10267446,Mummy Mountain Trail,Rocky Mountain National Park,Colorado,0.10181404797046663,0.04495747266099636,0.10653921355637627,1.0,0.3333333333333333,0.9,0.0015372790161414297,40.40716,-105.6264,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0
1059,10268030,Beaver Mountian Trail,Rocky Mountain National Park,Colorado,0.10060988219500867,0.012454434993924665,0.018314142950249836,0.3333333333333333,0,0.9,0.011529592621060722,40.37288,-105.61361,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
1060,10264716,Bible Point,Rocky Mountain National Park,Colorado,0.09978268293806994,0.0039489671931956264,0.01147077992613513,0.0,0.0,0.8,0.010248526774276198,40.3435,-105.58338,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0
1061,10236038,Long House Trail,Mesa Verde National Park,Colorado,0.09953097802131573,0.00637910085054678,0.006191614164675212,0.3333333333333333,0.3333333333333333,0.9,0.009992313604919293,37.19588,-108.53785,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0
1062,10266319,Lilly Lake to Estes Cone Loop,Rocky Mountain National Park,Colorado,0.09935490275091022,0.024605103280680433,0.055376928090375845,0.6666666666666666,0.3333333333333333,0.9,0.009992313604919293,40.30665,-105.53785,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0
1063,10006227,Tonahutu Creek Trail to Big Meadows,Rocky Mountain National Park,Colorado,0.09921546059045482,0.029769137302551638,0.0219422116011297,0.3333333333333333,0.3333333333333333,0.9,0.007942608250064053,40.2565,-105.8145,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0
1064,10235791,Twin Owls Loop,Rocky Mountain National Park,Colorado,0.09898975336463296,0.002430133657351154,0.015446447968716054,0.3333333333333333,0.0,0.8,0.003330771201639764,40.40142,-105.52104,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
1065,10269076,Big Meadow and Ptarmigan Pass Loop Trail,Rocky Mountain National Park,Colorado,0.09847334468565837,0.07685297691373026,0.09128829024549208,0.3333333333333333,0.3333333333333333,0.9,0.004355623879067384,40.2566,-105.81466,1,0,0,1,0,0,1,0,0,1,1,1,0,0,1,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0
1066,10030655,Little Yellowstone,Rocky Mountain National Park,Colorado,0.097940392021545,0.03645200486026732,0.0398218553117532,0.3333333333333333,0.0,0.9,0.003330771201639764,40.40168,-105.84869,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0
1067,10263500,Shadow Mountain Fire Lookout Trail,Rocky Mountain National Park,Colorado,0.0973495354094459,0.028250303766707167,0.03484683901803172,0.3333333333333333,0.3333333333333333,0.8,0.010504739943633103,40.2066,-105.84261,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,1,0
1068,10026706,Little Matterhorn,Rocky Mountain National Park,Colorado,0.09662632691623663,0.023086269744835963,0.06093851835759287,0.3333333333333333,0,0.9,0.0007686395080707148,40.31196,-105.64561,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0
1069,10281307,Lookout Mountain and Horsetooth Peak,Rocky Mountain National Park,Colorado,0.09556987529380345,0.014277035236938032,0.04488377145339996,0.6666666666666666,0.3333333333333333,0.8,0.008198821419420958,40.23703,-105.54061,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0
1070,10258580,Glacier Gorge to Glacier Creek Trail,Rocky Mountain National Park,Colorado,0.0938433922732499,0.016707168894289186,0.01359982620030415,0.3333333333333333,0.0,0.9,0.0030745580322828594,40.31053,-105.64042,0,1,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,1,0
1071,10293283,Rocky Mountain Lake Loop,Rocky Mountain National Park,Colorado,0.09368976955410414,0.035844471445929525,0.05578970236802086,0.6666666666666666,0.3333333333333333,1.0,0.0020497053548552396,40.31153,-105.64634,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0
1072,10028436,Medano Lake Trail,Great Sand Dunes National Park and Preserve,Colorado,0.09269713044577767,0.02399756986634265,0.04975016293721486,0.3333333333333333,0.3333333333333333,0.8,0.003843197540353574,37.8558,-105.43223,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0
1073,10273673,Mount Lady Washington,Rocky Mountain National Park,Colorado,0.09188293003430514,0.023693803159173753,0.08444492722137736,1.0,0.3333333333333333,0.9,0.003843197540353574,40.27196,-105.55656,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0
1074,10236186,Cedar Point Nature Trail,Black Canyon of the Gunnison National Park,Colorado,0.09173167074160776,0.0009113001215066828,0.00034759939170106457,0.3333333333333333,0.3333333333333333,0.9,0.005380476556495004,38.57637,-107.7206,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0
1075,10306840,Bear Lake Trail Head to North Inlet Trail Head,Rocky Mountain National Park,Colorado,0.08973812053238543,0.04921020656136087,0.08794264610036934,1.0,0.3333333333333333,0.9,0.004868050217781194,40.25636,-105.81438,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
1076,10236039,Step House Trail,Mesa Verde National Park,Colorado,0.08969085200341752,0.002430133657351154,0.0033456441451227463,0.3333333333333333,0.0,0.9,0.012042018959774532,37.19601,-108.53723,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1077,10295603,Sprague Lake,Rocky Mountain National Park,Colorado,0.08922525699308344,0.013365735115431349,0.013751900934173366,0.3333333333333333,0.0,0.8,0.007942608250064053,40.32831,-105.57624,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0
1078,10004128,Montville Nature Trail,Great Sand Dunes National Park and Preserve,Colorado,0.08895937151763883,0.0015188335358444713,0.0019117966543558548,0.0,0.3333333333333333,0.8,0.009736100435562388,37.73423,-105.5086,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0
1079,10013832,Finch Lake and Pear Reservoir Trail,Rocky Mountain National Park,Colorado,0.08553594830713672,0.04070473876063184,0.06022159461220943,0.6666666666666666,0.3333333333333333,0.9,0.0058929028952088135,40.20762,-105.56638,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,1,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1,1,1,0
1080,10290912,The Spearhead via Glacier Gorge Trail,Rocky Mountain National Park,Colorado,0.08519916003824024,0.03797083839611179,0.07525526830328047,1.0,0.0,0.9,0.0012810658467845247,40.31051,-105.64031,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,1,0
1081,10302787,Bear Lake Road Loop,Rocky Mountain National Park,Colorado,0.08458821430132978,0.014884568651275819,0.023723658483597657,0.3333333333333333,0.3333333333333333,0.8,0.0017934921854983346,40.3104,-105.64033,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
1082,10236176,Dunes Overlook Sand Ramp Trail,Great Sand Dunes National Park and Preserve,Colorado,0.08420297579024118,0.004556500607533415,0.005757114925048881,0.3333333333333333,0.0,0.7,0.0058929028952088135,37.75804,-105.50116,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0
1083,10013322,North Deer Mountain Trail,Rocky Mountain National Park,Colorado,0.08342777191516716,0.015795868772782506,0.016033021942211602,0.3333333333333333,0,0.8,0.003843197540353574,40.40106,-105.59377,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0
1084,10000730,Knife Edge Trail,Mesa Verde National Park,Colorado,0.0833367799969039,0.006075334143377885,0.0033456441451227463,0.0,0.0,0.9,0.0071739687419933385,37.30423,-108.4253,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
1085,10005709,Lake Nanita Trail,Rocky Mountain National Park,Colorado,0.08292554379488294,0.05984204131227217,0.07503801868346731,0.6666666666666666,0.0,0.9,0.0025621316935690495,40.25644,-105.81441,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,1,0
1086,10348232,Peak 12150 via Ute Trail,Rocky Mountain National Park,Colorado,0.08279555534022115,0.017314702308626976,0.031001520747338692,0.6666666666666666,0.6666666666666666,1.0,0.003330771201639764,40.42039,-105.8116,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0
1087,10007989,Prater Ridge Trail,Mesa Verde National Park,Colorado,0.0826312972020576,0.02217496962332928,0.022224636106886814,0.3333333333333333,0.3333333333333333,0.8,0.007942608250064053,37.29679,-108.41841,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0
1088,10028379,Shipler Cabin,Rocky Mountain National Park,Colorado,0.0821125250966346,0.012454434993924665,0.009254833804040843,0.3333333333333333,0,0.9,0.006917755572636433,40.40174,-105.84869,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0
1089,10255924,Far View Sites Complex,Mesa Verde National Park,Colorado,0.08135032006702678,0.002430133657351154,0.0017814468824679558,0.0,0.3333333333333333,0.8,0.006405329233922624,37.23786,-108.50393,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
1090,10012441,Spruce Canyon Trail,Mesa Verde National Park,Colorado,0.08108561630480637,0.009416767922235725,0.01466434933738866,0.3333333333333333,0.0,0.8,0.008455034588777863,37.18653,-108.48823,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0
1091,10235811,The Saddle Trail,Rocky Mountain National Park,Colorado,0.08100053295266411,0.0482989064398542,0.08559635020638715,0.6666666666666666,0,0.9,0.0030745580322828594,40.40726,-105.62617,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0
1092,10288992,Fern Lake Trail and Cub Lake Trail Loop,Rocky Mountain National Park,Colorado,0.08099226096009472,0.03159173754556501,0.048881164457962194,0.3333333333333333,0,0.9,0.0071739687419933385,40.35622,-105.61575,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0
1093,10263505,Mount Otis from Bear Lake,Rocky Mountain National Park,Colorado,0.0802926867313694,0.0321992709599028,0.07447316967195307,1.0,0.0,1.0,0.0010248526774276198,40.31145,-105.64612,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,1,1
1094,10310851,Hidden Valley Creek Nature Walk,Rocky Mountain National Park,Colorado,0.07929059391724935,0.0015188335358444713,0.00162937214859874,0.0,0.0,0.9,0.006149116064565719,40.39375,-105.65526,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0
1095,10341169,Oldman Mountain,Rocky Mountain National Park,Colorado,0.07910388322782604,0.0018226002430133657,0.009254833804040843,0.3333333333333333,0.0,0.8,0.007686395080707148,40.37642,-105.54237,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1096,10235721,Haynach Lakes Trail,Rocky Mountain National Park,Colorado,0.07865246877618233,0.044653705953827456,0.0505974364544862,0.6666666666666666,0.0,0.9,0.002818344862925954,40.3074,-105.84098,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0
1097,10008311,Black Canyon Trail,Rocky Mountain National Park,Colorado,0.07846575808675901,0.04708383961117862,0.08259830545296547,0.3333333333333333,0.3333333333333333,0.9,0.003843197540353574,40.4015,-105.52102,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
1098,10008082,Hidden Valley Trail,Rocky Mountain National Park,Colorado,0.07821168974355641,0.006682867557715674,0.023158809472083427,0.6666666666666666,0.0,0.9,0.004355623879067384,40.39371,-105.65556,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0
1099,10483902,Shelf Lake and Solitude Lake via Glacier Gorge Trail,Rocky Mountain National Park,Colorado,0.07774373130677394,0.027946537059538274,0.05031501194872909,0.6666666666666666,0,1.0,0.0020497053548552396,40.31058,-105.6402,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,1,0
1100,10351832,Finch Lake from Finch Lake Trailhead,Rocky Mountain National Park,Colorado,0.07759601715374916,0.026123936816524907,0.04368889854442755,0.3333333333333333,0.6666666666666666,0.9,0.007686395080707148,40.20853,-105.56055,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0
1101,10308121,Longs Peak Via Boulder Brook,Rocky Mountain National Park,Colorado,0.07637530739315244,0.04738760631834751,0.1194438409732783,0.6666666666666666,0.3333333333333333,1.0,0.0007686395080707148,40.31999,-105.62,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
1102,10042102,East Shore Trail,Rocky Mountain National Park,Colorado,0.07601252143332361,0.0634872417982989,0.05956984575276994,0.3333333333333333,0.3333333333333333,0.7,0.005380476556495004,40.13008,-105.76621,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0
1103,10267072,South Lateral Moraine Trail,Rocky Mountain National Park,Colorado,0.07551738359238457,0.013973268529769137,0.005974364544862046,0.0,0.3333333333333333,0.8,0.004611837048424289,40.35395,-105.58344,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0
1104,10303226,"Black Canyon, Dark Mountain, Cow Creek, Gem Lake Loop",Rocky Mountain National Park,Colorado,0.0749808857885986,0.032503037667071695,0.05722354985878775,0.3333333333333333,0.3333333333333333,0.9,0.0035869843709966692,40.39646,-105.51306,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0
1105,10328652,Dragon Point Trail,Black Canyon of the Gunnison National Park,Colorado,0.07427067614085549,0.001215066828675577,0.0012817727568976754,0.0,0.3333333333333333,0.9,0.004355623879067384,38.57396,-107.72309,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0
1106,10263510,Lake of the Clouds via Grand Ditch Trail,Rocky Mountain National Park,Colorado,0.07377317487346804,0.038578371810449576,0.054312404953291336,0.3333333333333333,0.0,0.9,0.0017934921854983346,40.40166,-105.84894,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,1,0
1107,10347650,Azure Lake and Inkwell Lake Loop,Rocky Mountain National Park,Colorado,0.07351674310381705,0.03371810449574726,0.06975885292200738,0.6666666666666666,0.3333333333333333,1.0,0.0015372790161414297,40.42024,-105.81135,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0
1108,10001960,Cache la Poudre River Trail,Rocky Mountain National Park,Colorado,0.0719226119643737,0.013061968408262454,0.007190962415815773,0.0,0,0.9,0.0025621316935690495,40.42534,-105.80522,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0
1109,10316689,"Sprague Lake, Glacier Creek and Storm Pass Loop",Rocky Mountain National Park,Colorado,0.07175835382621017,0.008201701093560146,0.005344340647403867,0.3333333333333333,0.0,0.8,0.0071739687419933385,40.32052,-105.60788,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0
1110,10299308,"Nymph Lake, Lake Haiyaha, Mills Lake and Jewel Lake",Rocky Mountain National Park,Colorado,0.07040529218450325,0.02247873633049818,0.032131218770367155,0.3333333333333333,0.3333333333333333,0.9,0.0015372790161414297,40.31194,-105.6458,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0
1111,10009217,Little Medano Creek Trail to Medano Lake,Great Sand Dunes National Park and Preserve,Colorado,0.07027412201661724,0.07624544349939247,0.07697154029980448,0.3333333333333333,0.0,0.8,0.0012810658467845247,37.75799,-105.50116,0,1,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,1,1,0,1,0,0,0,0
1112,10002726,Wellington Ditch Trail,Great Sand Dunes National Park and Preserve,Colorado,0.06923894123221964,0.005467800729040097,0.003410819031066696,0.0,0.3333333333333333,0.8,0.003843197540353574,37.73399,-105.50871,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0
1113,10239051,High Point Trail,Black Canyon of the Gunnison National Park,Colorado,0.06755263646128884,0.0009113001215066828,0.0006951987834021291,0.3333333333333333,0,0.8,0.002818344862925954,38.56258,-107.74128,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
1114,10006093,Little Horseshoe Park Trail,Rocky Mountain National Park,Colorado,0.06663326357286266,0.01913730255164034,0.016250271562024767,0.0,0.3333333333333333,0.9,0.0017934921854983346,40.40703,-105.62617,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0
